gotu	covered_length	total_length	coverage_ratio	strain
G000585375	86492	9195993	0.009405400808808794	Cryptosporangium arvum DSM 44712
G000308755	86159	7588197	0.011354344121535062	Nocardia pneumoniae NBRC 100136
G000719025	86156	9021743	0.009549817590680647	Kineosporia aurantiaca JCM 3230 NRRL B-16913
G000342125	86116	7477811	0.011516204407947726	Streptomyces mobaraensis NBRC 13819 = DSM 40847
G000242715	86012	11005945	0.007815049048491519	Streptomyces acidiscabies 84-104
G001423695	85984	4157793	0.020680202213049087	Leifsonia sp. Leaf336 Leaf336
G000006965	85801	6691694	0.012822014873961661	Sinorhizobium meliloti 1021
G000619965	85783	2731626	0.03140364017621739	Propionibacteriaceae bacterium P6A17 ASM61996v1
G000524335	85678	2153240	0.03979026954728688	Olsenella uli MSTE5
G001315015	85607	6587527	0.012995316755437965	Azospirillum brasilense Sp 7
G001190755	85549	1641887	0.05210407293559179	Campylobacter ureolyticus RIGS 9880
G000785435	85538	7263741	0.011776025604437163	Paraburkholderia sacchari LMG 19450
G001696485	85537	8690708	0.009842351164024842	Planobispora rosea ATCC 53733
G000308635	85486	7482555	0.01142470720228585	Nocardia otitidiscaviarum NBRC 14405
G000344805	85377	8264165	0.010330989277198603	Bradyrhizobium oligotrophicum S58
G001418575	85306	8245423	0.010345860970383204	Streptomyces griseoplanus NRRL B-3064
G001875845	85196	2435796	0.034976656501611796	Corynebacterium diphtheriae ST378-KZN-2015-45461
G000747155	85172	3056622	0.027864747423790054	Arenimonas metalli CF5-1
G001876115	85133	2453791	0.03469447886963478	Corynebacterium diphtheriae ST378-KZN-2015-45788
G000283655	85082	6846400	0.012427261042299603	Azospirillum lipoferum 4B
G000648175	85068	2913733	0.029195537133978988	Enterococcus faecalis NJ44
G000826105	84926	4723534	0.017979334964033287	Pseudomonas sp. CB1 Pseudomonas massiliensis CB1
G000158915	84899	11030030	0.007697077886460871	Streptomyces himastatinicus ATCC 53653
G001876055	84870	2466200	0.03441326737490877	Corynebacterium diphtheriae ST378-KZN-2015-45238
G000300515	84848	4992479	0.016995164125878145	Nitratireductor indicus C115
G000832905	84845	3366995	0.025199027619583633	Bacillus coagulans DSM 1 = ATCC 7050 ASM83290v1
G000718635	84829	8588807	0.009876691838575485	Streptomyces varsoviensis NRRL ISP-5346
G001876095	84811	2448783	0.03463393857275226	Corynebacterium diphtheriae ST378-KZN-2015-45787
G000718985	84783	5850061	0.014492669392678128	Streptomyces megasporus NRRL B-16372
G000155955	84757	2577056	0.03288907963195212	Mitsuokella multacida DSM 20544
G001314975	84702	6487685	0.013055812666613745	Bacteroides thetaiotaomicron 7330
G001279585	84651	6706172	0.012622849518324314	Nocardiopsis sp. NRRL B-16309 ASM127958v1
G000196615	84642	5372268	0.01575535695538644	Erwinia billingiae Eb661
G000373805	84578	2531632	0.03340848906950141	Corynebacterium pilosum DSM 20521
G001876085	84542	2445565	0.03456951665566035	Corynebacterium diphtheriae ST378-KZN-2015-45466
G000379645	84465	10988507	0.007686667533633095	Actinoplanes globisporus DSM 43857
G001418465	84328	9783257	0.008619624323474278	Streptomyces kanamyceticus NRRL B-2535
G001916295	84309	1487884	0.05666369152433926	Coprococcus sp. 43_8 ASM191629v1
G001408515	84296	3833324	0.021990314411200307	Jannaschia seosinensis CECT 7799
G000527135	84285	4306529	0.0195714460531904	Methyloversatilis discipulorum FAM1
G000426585	84271	3128717	0.02693468281087743	Prevotella baroniae DSM 16972 = JCM 13447 DSM 16972
G000383315	84233	4090615	0.02059176920829753	Cryocola sp. 340MFSha3.1 ASM38331v1
G000426125	84141	4904121	0.017157203095111234	Comamonadaceae bacterium URHA0028 ASM42612v1
G000715825	84082	9389957	0.008954460600831292	Goodfellowiella coeruleoviolacea NRRL B-24058
G000423085	84032	4117723	0.020407395057899718	Granulicoccus phenolivorans DSM 17626
G000411155	83965	1906711	0.04403656348549938	Actinomyces europaeus ACS-120-V-Col10b
G000955975	83814	7875033	0.010643003019796869	Saccharothrix sp. ST-888 ASM95597v1
G000160775	83767	3079840	0.027198490830692503	Aeromicrobium marinum DSM 15272
G001884705	83746	8360800	0.010016505597550473	Couchioplanes caeruleus subsp. caeruleus DSM 43634
G001484985	83692	3399092	0.024621869605176913	Acinetobacter venetianus GTC 14626
G000718015	83683	7046907	0.011875138979413238	Streptomyces catenulae NRRL B-2342
G000415145	83665	4190056	0.019967513560677948	Enterococcus faecalis 06-MB-DW-09
G000014465	83636	2340228	0.03573839813898475	Lactobacillus brevis ATCC 367
G000696095	83617	7044473	0.011869873019599905	Rhizobium rhizogenes NBRC 13257
G000444995	83488	4873118	0.01713235755834355	Paracoccus aminophilus JCM 7686
G000298075	83421	2366595	0.03524937726987507	Staphylococcus massiliensis CCUG 55927
G000497815	83351	1252377	0.06655424045634821	Lactobacillus acidophilus CFH 1cell_lacAci38final
G001493375	83137	5884160	0.01412894958668697	Streptomyces specialis type strain: GW41-1564
G000759695	83122	5302980	0.01567458297032989	Mycobacterium kyorinense KUM060204T
G000648015	83097	2665688	0.031172815423260336	Enterococcus faecalis FL2
G000993785	82824	5961401	0.01389337841893206	Streptomyces xiamenensis MCCC 1A01550
G000272025	82769	3829108	0.021615739226994904	Ralstonia sp. PBA ASM27202v1
G000526635	82583	4234633	0.019501808066956453	Aminobacter sp. J41 ASM52663v1
G000235445	82574	2687075	0.030730068941134878	Johnsonella ignava ATCC 51276
G000161755	82498	5523231	0.014936547104403201	Citreicella sp. SE45 ASM16175v1
G000744505	82489	7315509	0.011275907117331138	Rhizobium alamii YR540
G000765235	82401	2729704	0.030186789483401862	Oscillibacter sp. ER4 ASM76523v1
G000415085	82396	2656402	0.031017895634772148	Enterococcus faecalis B83616-1
G001751375	82304	6610624	0.012450261881480478	Streptomyces qinglanensis SCSIO M10379
G000828075	82262	9468441	0.008688019495500895	Tolypothrix campylonemoides VB511288
G001612765	82238	7124189	0.011543489371211236	Nocardia arthritidis NBRC 100137
G000403435	82157	4467686	0.018389161637590468	Oscillibacter sp. 1-3 Osci_bact_1-3_V1
G000415005	82060	2904787	0.02824991987364306	Enterococcus faecalis 02-MB-P-10
G000720475	82037	9321142	0.008801174791672523	Streptomyces aureocirculatus NRRL ISP-5386
G000015565	82026	5597943	0.014652882317665613	Verminephrobacter eiseniae EF01-2
G000214335	81861	4074265	0.020092212951293056	Sphingomonas sp. KC8 ASM21433v1
G900104505	81746	7268999	0.01124584003932316	Alloactinosynnema album IBRC-M 10655
G001693675	81732	7590758	0.010767304134843978	Streptomyces clavuligerus F613-1
G001542775	81687	3689726	0.022139042302870185	Microterricola viridarii ERGS5:02
G000164635	81574	5100977	0.01599183842624658	Roseomonas cervicalis ATCC 49957
G000244975	81531	5408301	0.015075159463202955	Saccharomonospora cyanea NA-134
G000023105	81463	4669183	0.017446949498445444	Beutenbergia cavernae DSM 12333
G000241265	81424	3906554	0.020842921920444464	Gordonia araii NBRC 100433
G001422205	81424	3926430	0.02073741286614049	Curtobacterium sp. Leaf261 Leaf261
G000524475	81421	4709534	0.017288547019726368	Tomitella biformata AHU 1821
G001982205	81415	3333921	0.024420194719670923	Lactobacillus plantarum RI-511
G000492175	81408	3704572	0.021975008179082496	Firmicutes bacterium ASF500 Firm_bact_ASF500_V1
G001418335	81398	9255252	0.008794790244501176	Streptomyces aurantiacus NRRL ISP-5412
G000497425	81360	8726876	0.00932292380457795	Streptomyces niveus NCIMB 11891
G000600335	81291	4921837	0.016516394183716365	Rubellimicrobium mesophilum DSM 19309
G001425325	81204	3611286	0.02248617251582954	Leifsonia sp. Root1293 Root1293
G000612685	81138	3952818	0.020526621767053277	Castellaniella defragrans 65Phen
G001279725	81125	7812079	0.010384559603147894	Streptomyces sp. WM4235 ASM127972v1
G000721445	81055	8825667	0.009184008415454605	Streptomyces sp. NRRL F-5053 ASM72144v1
G001654915	81049	5087094	0.015932278821661247	Buttiauxella ferragutiae ATCC 51602
G001686985	80928	7343952	0.011019679867188674	Mesorhizobium amorphae CCNWGS0123 ASM168698v1
G000341065	80920	6263929	0.012918409515816671	Nocardiopsis halotolerans DSM 44410
G001887245	80916	2667837	0.03033018883837356	Neomicrococcus aestuarii B18
G000341205	80724	6404110	0.012605030207163836	Nocardiopsis baichengensis YIM 90130
G000716805	80678	10925884	0.007384116470575745	Streptomyces yerevanensis NRRL B-16943
G900142575	80637	8164374	0.009876691097198635	Streptomyces paucisporeus CGMCC 4.2025
G000262405	80487	7082538	0.011364146581352617	Microvirga lotononidis WSM3557
G000420305	80418	3068208	0.02621008745169819	Sphingopyxis baekryungensis DSM 16222
G000012905	80402	4602977	0.01746739121225242	Rhodobacter sphaeroides 2.4.1 ASM1290v2
G000688395	80356	2925008	0.027472061614874217	Haematomicrobium sanguinis DSM 21259
G000427825	80295	4526423	0.017739172852382554	Thermocrispum municipale DSM 44069
G001190745	80238	2281652	0.03516662488407522	Campylobacter gracilis ATCC 33236
G900086585	80196	4661482	0.017203970754365243	Emergencia timonensis SN18
G000426325	80141	5932917	0.013507857939020552	Streptomyces sp. CNS606 ASM42632v1
G900114705	80062	6830503	0.011721245126457011	Rugamonas rubra ATCC 43154
G001017435	80055	6476147	0.012361516809300345	[Polyangium] brachysporum DSM 7029
G001915455	80036	4882528	0.016392327908821003	Bacteroides sp. 43_46 ASM191545v1
G000270145	79953	2362241	0.03384625023441723	Streptococcus gallolyticus subsp. gallolyticus ATCC 43143
G001429025	79882	4578346	0.017447785728732602	Phenylobacterium sp. Root700 Root700
G000735605	79865	6564029	0.012167069950483157	Bosea sp. LC85 ASM73560v1
G000824825	79863	6564160	0.01216652244917857	Mesorhizobium sp. ORS3324 Illumina assembly ORS3324T
G000341185	79836	6908750	0.011555780712864122	Nocardiopsis chromatogenes YIM 90109
G000413315	79821	2711056	0.029442770639927764	Propionibacterium sp. oral taxon 192 str. F0372
G000935125	79809	8651730	0.00922462906262678	Streptomyces natalensis ATCC 27448
G000224985	79799	2066652	0.038612693380404635	Lactobacillus ruminis ATCC 27782
G001424685	79733	4797175	0.01662082371395665	Aureimonas sp. Leaf454 Leaf454
G000719975	79727	5220823	0.015270963984030871	Prauserella rugosa NRRL B-2295
G001591525	79380	5513953	0.01439620540835223	Bacillus megaterium NBRC 15308 = ATCC 14581 NBRC 15308
G001477625	79361	5169161	0.015352781621620994	Paucibacter sp. KCTC 42545 ASM147762v1
G000423465	79352	3623963	0.021896470797301188	Propionicicella superfundia DSM 22317
G900130115	79314	5162116	0.015364629543388797	Nissabacter archeti 2134
G000816845	79304	7311190	0.010846934630340616	Rhizobium gallicum bv. gallicum R602
G000308855	79290	6785212	0.011685707093602971	Nocardia veterana NBRC 100344
G000023605	79200	4862913	0.01628653442905518	Pectobacterium carotovorum subsp. carotovorum PC1
G001575095	79165	3462857	0.02286118081110482	Acinetobacter haemolyticus JKSF06
G000020205	79160	5325729	0.014863692839046072	Ralstonia pickettii 12J
G000426285	79156	6679728	0.011850183121228888	Rhizobium leucaenae USDA 9039
G000234825	79150	2017261	0.0392363705043621	Leuconostoc mesenteroides subsp. mesenteroides J18
G000803065	79062	5739859	0.01377420595174899	Sphingomonas sp. ERG5 ASM80306v1
G001424565	79035	4355205	0.018147251392299557	Arthrobacter sp. Leaf141 Leaf141
G000163875	78783	8556892	0.009206964397821078	Streptomyces clavuligerus ATCC 27064 Strep_clav_ATCC27064
G000799305	78781	6842168	0.011514040578951	Methylibium sp. CF059 ASM79930v1
G000685355	78718	3354763	0.023464548762461013	Microbacterium sp. CH12i Microbacteriumx4
G000718475	78668	8661267	0.009082735816826799	Microbispora rosea subsp. nonnitritogenes NRRL B-2631
G000751775	78620	3707071	0.02120811821516232	Bacillus thermoamylovorans 1A1
G000745725	78594	7318924	0.010738463741391494	Agrobacterium rhizogenes YR147
G000159055	78559	3842594	0.020444262391499077	Clostridium sp. M62/1 ASM15905v1
G000828125	78419	1376743	0.056959795691715887	Rickettsia asemboensis NMRCii
G000384315	78375	9111009	0.008602230554266822	Amycolatopsis nigrescens CSC17Ta-90
G000013005	78340	3052398	0.025665067268423058	Erythrobacter litoralis HTCC2594
G000014445	78307	2075763	0.03772444156678773	Leuconostoc mesenteroides subsp. mesenteroides ATCC 8293
G001571305	78286	4905774	0.01595793038978151	Erwinia persicina NBRC 102418
G000381765	78229	2847348	0.027474337523899432	Zimmermannella faecalis ATCC 13722 B187
G001077815	78218	3226359	0.024243427343330362	Erythrobacter atlanticus s21-N3
G000333435	78212	4234091	0.01847196954434848	Corynebacterium-like bacterium B27 ASM33343v1
G001425785	78111	6865017	0.011378121860441133	Rhizobacter sp. Root1221 Root1221
G000242335	78039	3350206	0.023293791486254874	Prevotella dentalis DSM 3688 ASM24233v3
G000988325	78035	6075891	0.012843383793422232	Sphingobacterium sp. Ag1 ASM98832v1
G000820205	77994	4337245	0.01798238282596441	Aeromonas enteropelogenes CECT 4255T
G001189955	77974	5297014	0.01472036887197202	Herbaspirillum chlorophenolicum CPW301
G000744755	77974	3746741	0.020811152945986927	Geobacillus subterraneus PSS2
G000374445	77921	8119858	0.00959635008395467	Actinokineospora enzanensis DSM 44649
G001571165	77903	5296644	0.014707992457110578	Herbaspirillum chlorophenolicum NBRC 102525
G001042595	77839	2635669	0.029532919346093915	Bifidobacterium dentium JCM 1195 = DSM 20436 JCM 1195
G000016285	77819	6320946	0.01231129011385321	Agrobacterium vitis S4 isolate Kecskemet-Hungary; ATCC BAA-846
G000427865	77756	2917684	0.026649904513305758	Corynebacterium sputi DSM 45148
G000192575	77660	4182647	0.018567189628959844	Novosphingobium nitrogenifigens DSM 19370 NovNit_2.0
G001434065	77640	1910253	0.040643830948047195	Lactobacillus sakei subsp. sakei DSM 20017 = JCM 1157 DSM 20017
G001418495	77606	5542997	0.014000729208404767	Streptomyces pathocidini NRRL B-24287
G000615365	77286	1908197	0.040502107486805605	Lactobacillus sakei subsp. sakei DSM 20017 = JCM 1157
G000389715	77252	4383575	0.017623058804742704	Rhodococcus rhodnii LMG 5362
G000759715	77230	2968736	0.026014438468088777	Lysinimicrobium mangrovi NBRC 105856
G000785985	77223	9489843	0.008137437047167167	Actinoplanes utahensis NRRL 12052
G000425065	77160	8385432	0.00920167261507815	Actinomadura rifamycini DSM 43936
G000384115	77133	5500153	0.014023791701794477	Sporichthya polymorpha DSM 43042
G000800295	77102	1627009	0.04738879748053022	Parvimonas micra KCOM 1535
G000372465	76887	9627810	0.007985928264060051	Kribbella catacumbae DSM 19601
G000372745	76686	11392659	0.006731176628739612	Streptomyces scabrisporus DSM 41855
G000613245	76666	5938932	0.012909055028749276	Mycobacterium asiaticum DSM 44297
G000974765	76636	3217375	0.023819418003807453	Sphingomonas changbaiensis NBRC 104936
G000381925	76539	9143142	0.00837119231003959	Nocardia sp. BMG111209 ASM38192v1
G900113355	76387	5886428	0.01297680019189906	Bacillus megaterium ATCC 14581
G000194155	76232	8581920	0.008882860711822062	Saccharopolyspora spinosa NRRL 18395
G000684975	76217	6475434	0.011770176331038197	Paraburkholderia acidipaludis NBRC 101816
G900129455	76191	4480046	0.017006745020028812	Jatrophihabitans endophyticus DSM 45627
G001981825	76124	1953440	0.03896920304693259	Lactobacillus sakei RI-404
G000299575	76003	2897133	0.026233866377553258	Oceaniovalibus guishaninsula JLT2003
G000423325	75949	2722122	0.027900659852864787	Lysobacter defluvii IMMIB APB-9 = DSM 18482
G001302585	75916	11759770	0.006455568433736374	Kibdelosporangium phytohabitans KLBMP1111
G001305615	75889	4147426	0.018297855103382193	Confluentimicrobium sp. EMB200-NS6 EMBL200_NS6
G000017565	75761	3914745	0.0193527292326831	Parvibaculum lavamentivorans DS-1
G001570525	75687	8595700	0.008805216561769257	Herbidospora sakaeratensis NBRC 102641
G000786205	75622	3694812	0.02046707653867098	Sphingomonas sp. 37zxx ASM78620v1
G000424785	75597	7720660	0.009791520414057866	Streptomyces sp. CNT360 ASM42478v1
G000429065	75488	2647044	0.028517848588840985	Silanimonas lenta DSM 16282
G000293175	75423	2785060	0.027081283706634686	Capnocytophaga sp. CM59 CspCM59v1.0
G000403255	75412	5083159	0.014835656331033517	Lachnospiraceae bacterium 3-1 Lach_bact_3-1_V1
G000518265	75400	9353665	0.00806101137896215	Actinomadura oligospora ATCC 43269
G000526315	75342	4382767	0.017190510013423026	Methylopila sp. 73B ASM52631v1
G000745735	75293	7774528	0.009684575063592285	Agrobacterium rhizogenes OK036
G900109115	75180	6507138	0.011553466362631314	Xiangella phaseoli CGMCC 4.7038
G001435325	75149	2009795	0.03739137573732644	Lactobacillus intestinalis DSM 6629
G000153305	75069	4053139	0.018521200481898103	Oceanicola granulosus HTCC2516
G001425085	75047	3867359	0.01940523235624104	Leifsonia sp. Root4 Root4
G001626975	74992	1603430	0.04676973737550127	Moraxellaceae bacterium REDSEA-S35_B9 ASM162697v1
G001578185	74955	5521719	0.013574577047473804	Bacillus simplex isolate SH-B26
G000308615	74906	10445918	0.007170839365195094	Nocardia jiangxiensis NBRC 101359
G000195775	74894	5467640	0.01369768309544886	Rhodopseudomonas palustris CGA009
G000832305	74820	8421483	0.008884420950561795	Cupriavidus basilensis 4G11
G900115565	74779	5955155	0.012557019926433485	Yuhushiella deserti CGMCC 4.5579
G000425365	74744	3834117	0.01949444943907554	Rubritepida flocculans DSM 14296
G000021985	74662	3464554	0.021550248603427743	Thioalkalivibrio sulfidiphilus HL-EbGr7 HL-EbGR7
G001191005	74636	6361416	0.0117326079602403	Massilia sp. NR 4-1 ASM119100v1
G000614205	74605	2975513	0.025072987414271084	Prevotella saccharolytica JCM 17484
G001021025	74497	2692072	0.027672736836161886	Corynebacterium epidermidicanis DSM 45586
G000443165	74417	4145786	0.017950034082801186	Thauera terpenica 58Eu
G000482865	74392	7278759	0.010220423563961934	Actinokineospora inagensis DSM 44258
G001584765	74230	5938797	0.012499164393058055	Mycobacterium simiae MO323
